,game_name,game_url,game_rank,jam_url,participants,submissions,host,game_score
58796,USA Football League Scouting Combine XLV,https://ramirezmike2.itch.io/usa-football-league-scouting-combine-xlv,1,https://itch.io/jam/bevy-jam-2,404,85,https://bevy.itch.io,0.011764705882352941
58797,Loot Goblin,https://park-dev.itch.io/loot-goblin,2,https://itch.io/jam/bevy-jam-2,404,85,https://bevy.itch.io,0.023529411764705882
58798,Shanty Quest: Treble at Sea,https://jabuwu.itch.io/shanty-quest,3,https://itch.io/jam/bevy-jam-2,404,85,https://bevy.itch.io,0.03529411764705882
58799,Combobox ð¤,https://combobox-game.itch.io/combobox,4,https://itch.io/jam/bevy-jam-2,404,85,https://bevy.itch.io,0.047058823529411764
58880,Lich x Cutter,https://smezzylixo.itch.io/lich-x-cutter,1,https://itch.io/jam/mini-jam-112-chrono,403,95,https://zahranworrell.itch.io,0.010526315789473684
58881,Chrono Hop,https://mrfgames.itch.io/chrono-hop,2,https://itch.io/jam/mini-jam-112-chrono,403,95,https://zahranworrell.itch.io,0.021052631578947368
58882,RoboQ,https://karasikrus.itch.io/roboq,3,https://itch.io/jam/mini-jam-112-chrono,403,95,https://zahranworrell.itch.io,0.031578947368421054
58883,QWE,https://yukiisbored.itch.io/qwe,4,https://itch.io/jam/mini-jam-112-chrono,403,95,https://zahranworrell.itch.io,0.042105263157894736
58975,Portraitheus - Divina Natura Artificialis,https://tinyfacegames.itch.io/portraitheus-divina-natura-artificialis,1,https://itch.io/jam/bscotch2019,403,108,https://bscotch.itch.io,0.009259259259259259
58976,Fields of Goop (FoG),https://bscotch.itch.io/f-o-g,2,https://itch.io/jam/bscotch2019,403,108,https://bscotch.itch.io,0.018518518518518517
58977,DNArcher,https://pibolib.itch.io/dnarcher,3,https://itch.io/jam/bscotch2019,403,108,https://bscotch.itch.io,0.027777777777777776
58978,037,https://sparrowguy.itch.io/037,4,https://itch.io/jam/bscotch2019,403,108,https://bscotch.itch.io,0.037037037037037035
58979,Santa's Second hand Elves,https://puddlehead-creations.itch.io/santas-second-hand-elves,5,https://itch.io/jam/bscotch2019,403,108,https://bscotch.itch.io,0.046296296296296294
59084,Mew Dungeon Of Wonders,https://pixitales.itch.io/mew-dungeon-of-wonders,2,https://itch.io/jam/gamesplusjam3,400,60,https://gamesplusjames.itch.io,0.03333333333333333
59085,Shroom Crunk,https://setrapp.itch.io/shroom-crunk,3,https://itch.io/jam/gamesplusjam3,400,60,https://gamesplusjames.itch.io,0.05
59147,Between Worlds,https://first-slime-games.itch.io/between-worlds,1,https://itch.io/jam/mini-jam-90-illusion,400,72,https://zahranworrell.itch.io,0.013888888888888888
59148,Chroma-Toad,https://seaferret.itch.io/chromatoad,2,https://itch.io/jam/mini-jam-90-illusion,400,72,https://zahranworrell.itch.io,0.027777777777777776
59149,The Door of Illusions,https://2ccs.itch.io/door-of-illusions,3,https://itch.io/jam/mini-jam-90-illusion,400,72,https://zahranworrell.itch.io,0.041666666666666664
59219,Lethal Toxic Goo Dungeon,https://spacespy.itch.io/lethal-toxic-goo-dungeon,1,https://itch.io/jam/lets-talk-game-jam,400,80,https://dedhedzed.itch.io,0.0125
59220,Little Triassic Get Down!,https://goofyblocks.itch.io/little-triassic-get-down,2,https://itch.io/jam/lets-talk-game-jam,400,80,https://dedhedzed.itch.io,0.025
59221,Little Things Get Damaged,https://namidasai.itch.io/little-things-get-damaged,3,https://itch.io/jam/lets-talk-game-jam,400,80,https://dedhedzed.itch.io,0.0375
59222,Legendary Toadstool Goes Delivering,https://inarsy.itch.io/legendary-toadstool-goes-delivering,4,https://itch.io/jam/lets-talk-game-jam,400,80,https://dedhedzed.itch.io,0.05
59223,Labyrinth Takes Greedy Dwarves,https://nicoise.itch.io/labyrinth-takes-greedy-dwarves,4,https://itch.io/jam/lets-talk-game-jam,400,80,https://dedhedzed.itch.io,0.05
59224,Lead The Gargoyles Duels,https://frelude.itch.io/lead-the-gargoyles-duels,4,https://itch.io/jam/lets-talk-game-jam,400,80,https://dedhedzed.itch.io,0.05
59296,BBB: Boost Boom Boots,https://darenn.itch.io/bbb,1,https://itch.io/jam/scorejam9,397,113,https://scorespace.itch.io,0.008849557522123894
59297,EVERTOWER CLASSIC,https://xenocage.itch.io/evertower-classic,2,https://itch.io/jam/scorejam9,397,113,https://scorespace.itch.io,0.017699115044247787
59298,witchtower,https://warrrkus.itch.io/witchtower,3,https://itch.io/jam/scorejam9,397,113,https://scorespace.itch.io,0.02654867256637168
59299,Skelascent,https://bootleben.itch.io/skelascent,4,https://itch.io/jam/scorejam9,397,113,https://scorespace.itch.io,0.035398230088495575
59300,Cave In,https://adam-baker.itch.io/cavein,5,https://itch.io/jam/scorejam9,397,113,https://scorespace.itch.io,0.04424778761061947
59412,Cooking with demons,https://tweaknelox.itch.io/cooking-with-demons,1,https://itch.io/jam/mini-jam-94-baking,396,92,https://zahranworrell.itch.io,0.010869565217391304
59413,Novakovsky,https://sodoj.itch.io/novakovsky,2,https://itch.io/jam/mini-jam-94-baking,396,92,https://zahranworrell.itch.io,0.021739130434782608
59414,Rumi's Bakeshop,https://volumebutton.itch.io/rumis-bakeshop,3,https://itch.io/jam/mini-jam-94-baking,396,92,https://zahranworrell.itch.io,0.03260869565217391
59415,Kitchacell,https://louiechapm.itch.io/kitchacell,4,https://itch.io/jam/mini-jam-94-baking,396,92,https://zahranworrell.itch.io,0.043478260869565216
59506,Nightmares,https://fallen099.itch.io/nightmares,1,https://itch.io/jam/mini-jam-114-anime,394,63,https://zahranworrell.itch.io,0.015873015873015872
59507,SlotMachineDungeon,https://sparklewing.itch.io/slotmachinedungeon,2,https://itch.io/jam/mini-jam-114-anime,394,63,https://zahranworrell.itch.io,0.031746031746031744
59508,Shogun Killer,https://pello.itch.io/shogun-killer,3,https://itch.io/jam/mini-jam-114-anime,394,63,https://zahranworrell.itch.io,0.047619047619047616
59567,Purgatoria: Hmmm,https://hmmmwoah.itch.io/purgatoria-hmmm,1,https://itch.io/jam/black-and-white-jam-9,393,73,https://mylinemedia.itch.io,0.0136986301369863
59568,Shroomies,https://awesomeflow.itch.io/shroomies,2,https://itch.io/jam/black-and-white-jam-9,393,73,https://mylinemedia.itch.io,0.0273972602739726
59569,The Ascension,https://justalternate.itch.io/ascension,3,https://itch.io/jam/black-and-white-jam-9,393,73,https://mylinemedia.itch.io,0.0410958904109589
59641,Recycl0,https://dedjo0.itch.io/recycl0,1,https://itch.io/jam/pot-au-jeu,393,158,https://at0mium.itch.io,0.006329113924050633
59642,WONDERJUNK - Pot-au-jeu,https://visumeca.itch.io/wonderjunk,2,https://itch.io/jam/pot-au-jeu,393,158,https://at0mium.itch.io,0.012658227848101266
59643,Fur Factory,https://hiero.itch.io/fur-factory,3,https://itch.io/jam/pot-au-jeu,393,158,https://at0mium.itch.io,0.0189873417721519
59644,PO,https://theophilegarnier.itch.io/po,4,https://itch.io/jam/pot-au-jeu,393,158,https://at0mium.itch.io,0.02531645569620253
59645,Pacman Divided,https://djeycreations.itch.io/pacman-divided,5,https://itch.io/jam/pot-au-jeu,393,158,https://at0mium.itch.io,0.03164556962025317
59646,BrickPong 3.0,https://skycobra.itch.io/brickpong-30,6,https://itch.io/jam/pot-au-jeu,393,158,https://at0mium.itch.io,0.0379746835443038
59647,Dactylographe,https://twotinydice.itch.io/dactylographe,7,https://itch.io/jam/pot-au-jeu,393,158,https://at0mium.itch.io,0.04430379746835443
59800,Carp DM,https://industrialgameworks.itch.io/carp-dm,1,https://itch.io/jam/gjl-game-parade-2020,392,80,https://gamesjobslive.itch.io,0.0125
59801,The Ball of the Rings,https://thegiorghoney.itch.io/the-ball-of-the-rings,2,https://itch.io/jam/gjl-game-parade-2020,392,80,https://gamesjobslive.itch.io,0.025
59802,Tomatomare,https://iodinex64.itch.io/tomatomare,3,https://itch.io/jam/gjl-game-parade-2020,392,80,https://gamesjobslive.itch.io,0.0375
59803,Garden of Memories,https://midrax.itch.io/garden-of-memories,4,https://itch.io/jam/gjl-game-parade-2020,392,80,https://gamesjobslive.itch.io,0.05
59879,Goop Legacy,https://bscotch.itch.io/goop-legacy,1,https://itch.io/jam/bscotch2018,392,115,https://bscotch.itch.io,0.008695652173913044
59880,Press Space To Stick,https://francisvace.itch.io/press-space-to-jump,2,https://itch.io/jam/bscotch2018,392,115,https://bscotch.itch.io,0.017391304347826087
59881,COPS KISSING,https://hellovikram.itch.io/cops-kissing,3,https://itch.io/jam/bscotch2018,392,115,https://bscotch.itch.io,0.02608695652173913
59882,Worthless,https://randomphantom.itch.io/worthless,4,https://itch.io/jam/bscotch2018,392,115,https://bscotch.itch.io,0.034782608695652174
59883,Jump Jolt,https://mitron.itch.io/jumpjolt,5,https://itch.io/jam/bscotch2018,392,115,https://bscotch.itch.io,0.043478260869565216
59994,Snuppy Rustlin',https://bscotch.itch.io/snuppy-rustlin,1,https://itch.io/jam/bscotch100,388,126,https://bscotch.itch.io,0.007936507936507936
59995,CEPHALOSQUAD,https://m0rgtr0n.itch.io/cephalosquad,2,https://itch.io/jam/bscotch100,388,126,https://bscotch.itch.io,0.015873015873015872
59996,18 Circles,https://randomphantom.itch.io/18-circles,3,https://itch.io/jam/bscotch100,388,126,https://bscotch.itch.io,0.023809523809523808
59997,Ban Slinger,https://cileth.itch.io/ban-slinger,4,https://itch.io/jam/bscotch100,388,126,https://bscotch.itch.io,0.031746031746031744
59998,Paper Octopus,https://sheepishgames.itch.io/paper-octopus,5,https://itch.io/jam/bscotch100,388,126,https://bscotch.itch.io,0.03968253968253968
59999,Supervisitor,https://spookalucca.itch.io/supervisitor,6,https://itch.io/jam/bscotch100,388,126,https://bscotch.itch.io,0.047619047619047616
60123,Combinoclops,https://devloglogan.itch.io/combinoclops,1,https://itch.io/jam/godot-wild-jam-43,388,58,https://bakenshake09.itch.io,0.017241379310344827
60124,Swarm of the Necromancer,https://delpire.itch.io/swarm-of-the-necromancer,2,https://itch.io/jam/godot-wild-jam-43,388,58,https://bakenshake09.itch.io,0.034482758620689655
60182,Christmas Crunch,https://dinowolf10.itch.io/christmas-crunch,1,https://itch.io/jam/jame-gam-christmas-edition-2021,383,78,https://tiimo.itch.io,0.01282051282051282
60183,Pit,https://lawric.itch.io/pit,2,https://itch.io/jam/jame-gam-christmas-edition-2021,383,78,https://tiimo.itch.io,0.02564102564102564
60184,Go Santa Go!,https://quilled.itch.io/go-santa-go,3,https://itch.io/jam/jame-gam-christmas-edition-2021,383,78,https://tiimo.itch.io,0.038461538461538464
60260,Lifespan Candle,https://havana24.itch.io/lifespan-candle,1,https://itch.io/jam/weekly-game-jam-160,383,68,https://weeklygamejam.itch.io,0.014705882352941176
60261,HUEb,https://mbarba.itch.io/hueb,2,https://itch.io/jam/weekly-game-jam-160,383,68,https://weeklygamejam.itch.io,0.029411764705882353
60262,A Fading World,https://talios.itch.io/a-fading-world,3,https://itch.io/jam/weekly-game-jam-160,383,68,https://weeklygamejam.itch.io,0.04411764705882353
60328,Malicious Confectionery,https://md-wade.itch.io/malicious-confectionery,1,https://itch.io/jam/mini-jam-66-sweets,382,101,https://zahranworrell.itch.io,0.009900990099009901
60329,Sweet Tooth Hustle,https://denis-grenier.itch.io/sweet-tooth-hustle,2,https://itch.io/jam/mini-jam-66-sweets,382,101,https://zahranworrell.itch.io,0.019801980198019802
60330,Mitten,https://loadingpine.itch.io/mitten,3,https://itch.io/jam/mini-jam-66-sweets,382,101,https://zahranworrell.itch.io,0.0297029702970297
60331,HUNGRY BOI,https://botttos.itch.io/hungry-boi,4,https://itch.io/jam/mini-jam-66-sweets,382,101,https://zahranworrell.itch.io,0.039603960396039604
60332,Explosive Candy,https://marcosfuchter.itch.io/explosive-candy,5,https://itch.io/jam/mini-jam-66-sweets,382,101,https://zahranworrell.itch.io,0.04950495049504951
60430,Nuqta,https://majdabdulqadir.itch.io/nuqta,1,https://itch.io/jam/gamezanga8,381,98,https://danardev.itch.io,0.01020408163265306
60431,You Shape Me,https://ziadkhalid.itch.io/you-shape-me,2,https://itch.io/jam/gamezanga8,381,98,https://danardev.itch.io,0.02040816326530612
60432,minimalized,https://therockabdo.itch.io/minimalized,3,https://itch.io/jam/gamezanga8,381,98,https://danardev.itch.io,0.030612244897959183
60433,On-Trigger,https://icebox91.itch.io/on-trigger,4,https://itch.io/jam/gamezanga8,381,98,https://danardev.itch.io,0.04081632653061224
60530,EnChaintment,https://saturntortilla.itch.io/enchaintment,1,https://itch.io/jam/mini-jame-gam-9,381,80,https://tiimo.itch.io,0.0125
60531,Sole Chain,https://khrispydev.itch.io/sole-chain,2,https://itch.io/jam/mini-jame-gam-9,381,80,https://tiimo.itch.io,0.025
60532,Doodle Connect,https://danielhcc.itch.io/doodle-connect,3,https://itch.io/jam/mini-jame-gam-9,381,80,https://tiimo.itch.io,0.0375
60533,ARROW MAN,https://fredduffield.itch.io/arrow-man,4,https://itch.io/jam/mini-jame-gam-9,381,80,https://tiimo.itch.io,0.05
60611,Fallen Commander,https://tumbum.itch.io/fallen-commander,1,https://itch.io/jam/scorejam22,379,83,https://scorespace.itch.io,0.012048192771084338
60612,Base Jumpin Tea Dunkin,https://dfb93.itch.io/base-jumpin-tea-dunkin,2,https://itch.io/jam/scorejam22,379,83,https://scorespace.itch.io,0.024096385542168676
60613,Devil Descent,https://dharrington.itch.io/devil-descent,3,https://itch.io/jam/scorejam22,379,83,https://scorespace.itch.io,0.03614457831325301
60614,A Soldier's Descent,https://thomas-bestvina.itch.io/a-soldiers-descent,4,https://itch.io/jam/scorejam22,379,83,https://scorespace.itch.io,0.04819277108433735
60695,Divide and Conquer,https://bodcodes.itch.io/divideandconquer,1,https://itch.io/jam/love2d-jam-2022,378,65,https://pablomayobre.itch.io,0.015384615384615385
60696,Drills and Skills,https://arqitech.itch.io/drillsandskills,2,https://itch.io/jam/love2d-jam-2022,378,65,https://pablomayobre.itch.io,0.03076923076923077
60697,Smearthquake,https://will-14m.itch.io/smearthquake,3,https://itch.io/jam/love2d-jam-2022,378,65,https://pablomayobre.itch.io,0.046153846153846156
60760,Plantarium,https://dakhan.itch.io/plantarium,1,https://itch.io/jam/cultivation,378,60,https://teamdogpit.itch.io,0.016666666666666666
60761,Horticultist,https://varz.itch.io/horticultist,2,https://itch.io/jam/cultivation,378,60,https://teamdogpit.itch.io,0.03333333333333333
60762,Elowen's Light,https://juzek.itch.io/elowens-light,3,https://itch.io/jam/cultivation,378,60,https://teamdogpit.itch.io,0.05
60818,The Final Flower,https://agent-jo.itch.io/the-final-flower,1,https://itch.io/jam/spring-2d-jam-2021,377,87,https://theoclarke.itch.io,0.011494252873563218
60819,Skyward Shoots,https://mccreery.itch.io/skyward-shoots,2,https://itch.io/jam/spring-2d-jam-2021,377,87,https://theoclarke.itch.io,0.022988505747126436
60820,Sprout,https://jonrador.itch.io/sprout,3,https://itch.io/jam/spring-2d-jam-2021,377,87,https://theoclarke.itch.io,0.034482758620689655
60821,Flower Shower,https://eazyyyy.itch.io/flower-shower,4,https://itch.io/jam/spring-2d-jam-2021,377,87,https://theoclarke.itch.io,0.04597701149425287
60908,Endless Doge,https://aweczet.itch.io/endless-doge,1,https://itch.io/jam/dogecoin-game-jam,373,32,https://billym2k.itch.io,0.03125
60940,Would you Mind?,https://imsolty.itch.io/would-you-mind,1,https://itch.io/jam/masons-colosseum,373,104,https://masonmasonoff.itch.io,0.009615384615384616
60941,ROOM 42: demo,https://foxlight-games.itch.io/room-42,2,https://itch.io/jam/masons-colosseum,373,104,https://masonmasonoff.itch.io,0.019230769230769232
60942,"Oh, Sarah [Alpha]",https://neshmesh.itch.io/oh-sarah,3,https://itch.io/jam/masons-colosseum,373,104,https://masonmasonoff.itch.io,0.028846153846153848
60943,Jail Life,https://laker228.itch.io/jail-life,4,https://itch.io/jam/masons-colosseum,373,104,https://masonmasonoff.itch.io,0.038461538461538464
60944,OrangeA,https://nayanq.itch.io/orangea,5,https://itch.io/jam/masons-colosseum,373,104,https://masonmasonoff.itch.io,0.04807692307692308
61052,Back to the universe,https://xerise.itch.io/back-to-the-universe,1,https://itch.io/jam/gamezanga9,371,79,https://danardev.itch.io,0.012658227848101266
61053,BiVERSE,https://imad2b.itch.io/biverse,2,https://itch.io/jam/gamezanga9,371,79,https://danardev.itch.io,0.02531645569620253
61054,Subject 80,https://janagames.itch.io/subject-80,3,https://itch.io/jam/gamezanga9,371,79,https://danardev.itch.io,0.0379746835443038
61131,LoveWire,https://signol-games.itch.io/lovewire,1,https://itch.io/jam/college-game-jam,370,84,https://collegegamejam.itch.io,0.011904761904761904
61132,Sumi and the Soulless Spirits,https://lunadyn.itch.io/sumi,1,https://itch.io/jam/college-game-jam,370,84,https://collegegamejam.itch.io,0.011904761904761904
61133,Takoyaki (Jam Version),https://danny88881.itch.io/takoyaki,1,https://itch.io/jam/college-game-jam,370,84,https://collegegamejam.itch.io,0.011904761904761904
61134,Freedom Frogs,https://luckism.itch.io/freedom-frogs,1,https://itch.io/jam/college-game-jam,370,84,https://collegegamejam.itch.io,0.011904761904761904
61135,The Way Home,https://viviennelin.itch.io/the-way-home,1,https://itch.io/jam/college-game-jam,370,84,https://collegegamejam.itch.io,0.011904761904761904
61215,The Brighter The Light,https://dunkelgrau.itch.io/the-brighter-the-light,1,https://itch.io/jam/godot-wild-jam-38,370,67,https://bakenshake09.itch.io,0.014925373134328358
61216,[BOT]any,https://letalsloth.itch.io/botany,2,https://itch.io/jam/godot-wild-jam-38,370,67,https://bakenshake09.itch.io,0.029850746268656716
61217,Plant Patrol,https://moisesjpelaez.itch.io/plant-patrol,3,https://itch.io/jam/godot-wild-jam-38,370,67,https://bakenshake09.itch.io,0.04477611940298507
61282,Dorian's Door Emporium,https://aarroz.itch.io/dorians-door-emporium,1,https://itch.io/jam/linux-game-jam-2022,369,49,https://cheeseness.itch.io,0.02040816326530612
61283,Little Bits,https://halfmexican.itch.io/little-bits,2,https://itch.io/jam/linux-game-jam-2022,369,49,https://cheeseness.itch.io,0.04081632653061224
61331,Reincarnation of the Ninja,https://jhysek.itch.io/reincarnation-of-the-ninja,1,https://itch.io/jam/jimjam-2,369,126,https://timruswick.itch.io,0.007936507936507936
61332,Circle Serpent,https://evilartbunny.itch.io/circle-serpent,2,https://itch.io/jam/jimjam-2,369,126,https://timruswick.itch.io,0.015873015873015872
61333,Swallow the Sun,https://cameronotten.itch.io/swallow-the-sun,3,https://itch.io/jam/jimjam-2,369,126,https://timruswick.itch.io,0.023809523809523808
